requestMonth,kaptCode,heat,hheat,waterHot,hwaterHot,gas,hgas,elect,helect,waterCool,hwaterCool
199409,A13184208,0,0,0,0,0,0,0,0,0,0
199410,A13184208,0,0,0,0,0,0,0,0,0,0
199411,A13184208,0,0,0,0,0,0,0,0,0,0
199412,A13184208,0,0,0,0,0,0,0,0,0,0
199501,A13184208,0,0,0,0,0,0,0,0,0,0
199502,A13184208,0,0,0,0,0,0,0,0,0,0
199503,A13184208,0,0,0,0,0,0,0,0,0,0
199504,A13184208,0,0,0,0,0,0,0,0,0,0
199505,A13184208,0,0,0,0,0,0,0,0,0,0
199506,A13184208,0,0,0,0,0,0,0,0,0,0
199507,A13184208,0,0,0,0,0,0,0,0,0,0
199508,A13184208,0,0,0,0,0,0,0,0,0,0
199509,A13184208,0,0,0,0,0,0,0,0,0,0
199510,A13184208,0,0,0,0,0,0,0,0,0,0
199511,A13184208,0,0,0,0,0,0,0,0,0,0
199512,A13184208,0,0,0,0,0,0,0,0,0,0
199601,A13184208,0,0,0,0,0,0,0,0,0,0
199602,A13184208,0,0,0,0,0,0,0,0,0,0
199603,A13184208,0,0,0,0,0,0,0,0,0,0
199604,A13184208,0,0,0,0,0,0,0,0,0,0
199605,A13184208,0,0,0,0,0,0,0,0,0,0
199606,A13184208,0,0,0,0,0,0,0,0,0,0
199607,A13184208,0,0,0,0,0,0,0,0,0,0
199608,A13184208,0,0,0,0,0,0,0,0,0,0
199609,A13184208,0,0,0,0,0,0,0,0,0,0
199610,A13184208,0,0,0,0,0,0,0,0,0,0
199611,A13184208,0,0,0,0,0,0,0,0,0,0
199612,A13184208,0,0,0,0,0,0,0,0,0,0
199701,A13184208,0,0,0,0,0,0,0,0,0,0
199702,A13184208,0,0,0,0,0,0,0,0,0,0
199703,A13184208,0,0,0,0,0,0,0,0,0,0
199704,A13184208,0,0,0,0,0,0,0,0,0,0
199705,A13184208,0,0,0,0,0,0,0,0,0,0
199706,A13184208,0,0,0,0,0,0,0,0,0,0
199707,A13184208,0,0,0,0,0,0,0,0,0,0
199708,A13184208,0,0,0,0,0,0,0,0,0,0
199709,A13184208,0,0,0,0,0,0,0,0,0,0
199710,A13184208,0,0,0,0,0,0,0,0,0,0
199711,A13184208,0,0,0,0,0,0,0,0,0,0
199712,A13184208,0,0,0,0,0,0,0,0,0,0
199801,A13184208,0,0,0,0,0,0,0,0,0,0
199802,A13184208,0,0,0,0,0,0,0,0,0,0
199803,A13184208,0,0,0,0,0,0,0,0,0,0
199804,A13184208,0,0,0,0,0,0,0,0,0,0
199805,A13184208,0,0,0,0,0,0,0,0,0,0
199806,A13184208,0,0,0,0,0,0,0,0,0,0
199807,A13184208,0,0,0,0,0,0,0,0,0,0
199808,A13184208,0,0,0,0,0,0,0,0,0,0
199809,A13184208,0,0,0,0,0,0,0,0,0,0
199810,A13184208,0,0,0,0,0,0,0,0,0,0
199811,A13184208,0,0,0,0,0,0,0,0,0,0
199812,A13184208,0,0,0,0,0,0,0,0,0,0
199901,A13184208,0,0,0,0,0,0,0,0,0,0
199902,A13184208,0,0,0,0,0,0,0,0,0,0
199903,A13184208,0,0,0,0,0,0,0,0,0,0
199904,A13184208,0,0,0,0,0,0,0,0,0,0
199905,A13184208,0,0,0,0,0,0,0,0,0,0
199906,A13184208,0,0,0,0,0,0,0,0,0,0
199907,A13184208,0,0,0,0,0,0,0,0,0,0
199908,A13184208,0,0,0,0,0,0,0,0,0,0
